Geo_ID,County_State,County,State,State_Abbrev
0500000US46091,"Marshall County, South Dakota",Marshall County,South Dakota,SD
0500000US46093,"Meade County, South Dakota",Meade County,South Dakota,SD
0500000US46095,"Mellette County, South Dakota",Mellette County,South Dakota,SD
0500000US46097,"Miner County, South Dakota",Miner County,South Dakota,SD
0500000US46099,"Minnehaha County, South Dakota",Minnehaha County,South Dakota,SD
0500000US46101,"Moody County, South Dakota",Moody County,South Dakota,SD
0500000US46102,"Oglala Lakota County, South Dakota",Oglala Lakota County,South Dakota,SD
0500000US46103,"Pennington County, South Dakota",Pennington County,South Dakota,SD
0500000US46105,"Perkins County, South Dakota",Perkins County,South Dakota,SD
0500000US46107,"Potter County, South Dakota",Potter County,South Dakota,SD
0500000US46109,"Roberts County, South Dakota",Roberts County,South Dakota,SD
0500000US46111,"Sanborn County, South Dakota",Sanborn County,South Dakota,SD
0500000US46115,"Spink County, South Dakota",Spink County,South Dakota,SD
0500000US46117,"Stanley County, South Dakota",Stanley County,South Dakota,SD
0500000US46119,"Sully County, South Dakota",Sully County,South Dakota,SD
0500000US46121,"Todd County, South Dakota",Todd County,South Dakota,SD
0500000US46123,"Tripp County, South Dakota",Tripp County,South Dakota,SD
0500000US46125,"Turner County, South Dakota",Turner County,South Dakota,SD
0500000US46127,"Union County, South Dakota",Union County,South Dakota,SD
0500000US46129,"Walworth County, South Dakota",Walworth County,South Dakota,SD
0500000US46135,"Yankton County, South Dakota",Yankton County,South Dakota,SD
0500000US46137,"Ziebach County, South Dakota",Ziebach County,South Dakota,SD
0500000US47001,"Anderson County, Tennessee",Anderson County,Tennessee,TN
0500000US47003,"Bedford County, Tennessee",Bedford County,Tennessee,TN
0500000US47005,"Benton County, Tennessee",Benton County,Tennessee,TN
0500000US47007,"Bledsoe County, Tennessee",Bledsoe County,Tennessee,TN
0500000US47009,"Blount County, Tennessee",Blount County,Tennessee,TN
0500000US47011,"Bradley County, Tennessee",Bradley County,Tennessee,TN
0500000US47013,"Campbell County, Tennessee",Campbell County,Tennessee,TN
0500000US47015,"Cannon County, Tennessee",Cannon County,Tennessee,TN
0500000US47017,"Carroll County, Tennessee",Carroll County,Tennessee,TN
0500000US47019,"Carter County, Tennessee",Carter County,Tennessee,TN
0500000US47021,"Cheatham County, Tennessee",Cheatham County,Tennessee,TN
0500000US47023,"Chester County, Tennessee",Chester County,Tennessee,TN
0500000US47025,"Claiborne County, Tennessee",Claiborne County,Tennessee,TN
0500000US47027,"Clay County, Tennessee",Clay County,Tennessee,TN
0500000US47029,"Cocke County, Tennessee",Cocke County,Tennessee,TN
0500000US47031,"Coffee County, Tennessee",Coffee County,Tennessee,TN
0500000US47033,"Crockett County, Tennessee",Crockett County,Tennessee,TN
0500000US47035,"Cumberland County, Tennessee",Cumberland County,Tennessee,TN
0500000US47037,"Davidson County, Tennessee",Davidson County,Tennessee,TN
0500000US47039,"Decatur County, Tennessee",Decatur County,Tennessee,TN
0500000US47041,"DeKalb County, Tennessee",DeKalb County,Tennessee,TN
0500000US47043,"Dickson County, Tennessee",Dickson County,Tennessee,TN
0500000US47045,"Dyer County, Tennessee",Dyer County,Tennessee,TN
0500000US47047,"Fayette County, Tennessee",Fayette County,Tennessee,TN
0500000US47049,"Fentress County, Tennessee",Fentress County,Tennessee,TN
0500000US47051,"Franklin County, Tennessee",Franklin County,Tennessee,TN
0500000US47053,"Gibson County, Tennessee",Gibson County,Tennessee,TN
0500000US47055,"Giles County, Tennessee",Giles County,Tennessee,TN
0500000US47057,"Grainger County, Tennessee",Grainger County,Tennessee,TN
0500000US47059,"Greene County, Tennessee",Greene County,Tennessee,TN
0500000US47061,"Grundy County, Tennessee",Grundy County,Tennessee,TN
0500000US47063,"Hamblen County, Tennessee",Hamblen County,Tennessee,TN
0500000US47065,"Hamilton County, Tennessee",Hamilton County,Tennessee,TN
0500000US47067,"Hancock County, Tennessee",Hancock County,Tennessee,TN
0500000US47069,"Hardeman County, Tennessee",Hardeman County,Tennessee,TN
0500000US47071,"Hardin County, Tennessee",Hardin County,Tennessee,TN
0500000US47073,"Hawkins County, Tennessee",Hawkins County,Tennessee,TN
0500000US47075,"Haywood County, Tennessee",Haywood County,Tennessee,TN
0500000US47077,"Henderson County, Tennessee",Henderson County,Tennessee,TN
0500000US47079,"Henry County, Tennessee",Henry County,Tennessee,TN
0500000US47081,"Hickman County, Tennessee",Hickman County,Tennessee,TN
0500000US47083,"Houston County, Tennessee",Houston County,Tennessee,TN
0500000US47085,"Humphreys County, Tennessee",Humphreys County,Tennessee,TN
0500000US47087,"Jackson County, Tennessee",Jackson County,Tennessee,TN
0500000US47089,"Jefferson County, Tennessee",Jefferson County,Tennessee,TN
0500000US47091,"Johnson County, Tennessee",Johnson County,Tennessee,TN
0500000US47093,"Knox County, Tennessee",Knox County,Tennessee,TN
0500000US47095,"Lake County, Tennessee",Lake County,Tennessee,TN
0500000US47097,"Lauderdale County, Tennessee",Lauderdale County,Tennessee,TN
0500000US47099,"Lawrence County, Tennessee",Lawrence County,Tennessee,TN
0500000US47101,"Lewis County, Tennessee",Lewis County,Tennessee,TN
0500000US47103,"Lincoln County, Tennessee",Lincoln County,Tennessee,TN
0500000US47105,"Loudon County, Tennessee",Loudon County,Tennessee,TN
0500000US47107,"McMinn County, Tennessee",McMinn County,Tennessee,TN
0500000US47109,"McNairy County, Tennessee",McNairy County,Tennessee,TN
0500000US47111,"Macon County, Tennessee",Macon County,Tennessee,TN
0500000US47113,"Madison County, Tennessee",Madison County,Tennessee,TN
0500000US47115,"Marion County, Tennessee",Marion County,Tennessee,TN
0500000US47117,"Marshall County, Tennessee",Marshall County,Tennessee,TN
0500000US47119,"Maury County, Tennessee",Maury County,Tennessee,TN
0500000US47121,"Meigs County, Tennessee",Meigs County,Tennessee,TN
0500000US47123,"Monroe County, Tennessee",Monroe County,Tennessee,TN
0500000US47125,"Montgomery County, Tennessee",Montgomery County,Tennessee,TN
0500000US47127,"Moore County, Tennessee",Moore County,Tennessee,TN
0500000US47129,"Morgan County, Tennessee",Morgan County,Tennessee,TN
0500000US47131,"Obion County, Tennessee",Obion County,Tennessee,TN
0500000US47133,"Overton County, Tennessee",Overton County,Tennessee,TN
0500000US47135,"Perry County, Tennessee",Perry County,Tennessee,TN
0500000US47137,"Pickett County, Tennessee",Pickett County,Tennessee,TN
0500000US47139,"Polk County, Tennessee",Polk County,Tennessee,TN
0500000US47141,"Putnam County, Tennessee",Putnam County,Tennessee,TN
0500000US47143,"Rhea County, Tennessee",Rhea County,Tennessee,TN
0500000US47145,"Roane County, Tennessee",Roane County,Tennessee,TN
0500000US47147,"Robertson County, Tennessee",Robertson County,Tennessee,TN
0500000US47149,"Rutherford County, Tennessee",Rutherford County,Tennessee,TN
0500000US47151,"Scott County, Tennessee",Scott County,Tennessee,TN
0500000US47153,"Sequatchie County, Tennessee",Sequatchie County,Tennessee,TN
0500000US47155,"Sevier County, Tennessee",Sevier County,Tennessee,TN
0500000US47157,"Shelby County, Tennessee",Shelby County,Tennessee,TN
0500000US47159,"Smith County, Tennessee",Smith County,Tennessee,TN
0500000US47161,"Stewart County, Tennessee",Stewart County,Tennessee,TN
0500000US47163,"Sullivan County, Tennessee",Sullivan County,Tennessee,TN
0500000US47165,"Sumner County, Tennessee",Sumner County,Tennessee,TN
0500000US47167,"Tipton County, Tennessee",Tipton County,Tennessee,TN
0500000US47169,"Trousdale County, Tennessee",Trousdale County,Tennessee,TN
0500000US47171,"Unicoi County, Tennessee",Unicoi County,Tennessee,TN
0500000US47173,"Union County, Tennessee",Union County,Tennessee,TN
0500000US47175,"Van Buren County, Tennessee",Van Buren County,Tennessee,TN
0500000US47177,"Warren County, Tennessee",Warren County,Tennessee,TN
0500000US47179,"Washington County, Tennessee",Washington County,Tennessee,TN
0500000US47181,"Wayne County, Tennessee",Wayne County,Tennessee,TN
0500000US47183,"Weakley County, Tennessee",Weakley County,Tennessee,TN
0500000US47185,"White County, Tennessee",White County,Tennessee,TN
0500000US47187,"Williamson County, Tennessee",Williamson County,Tennessee,TN
0500000US47189,"Wilson County, Tennessee",Wilson County,Tennessee,TN
0500000US48001,"Anderson County, Texas",Anderson County,Texas,TX
0500000US48003,"Andrews County, Texas",Andrews County,Texas,TX
0500000US48005,"Angelina County, Texas",Angelina County,Texas,TX
0500000US48007,"Aransas County, Texas",Aransas County,Texas,TX
0500000US48009,"Archer County, Texas",Archer County,Texas,TX
0500000US48011,"Armstrong County, Texas",Armstrong County,Texas,TX
0500000US48013,"Atascosa County, Texas",Atascosa County,Texas,TX
0500000US48015,"Austin County, Texas",Austin County,Texas,TX
0500000US48017,"Bailey County, Texas",Bailey County,Texas,TX
0500000US48019,"Bandera County, Texas",Bandera County,Texas,TX
0500000US48021,"Bastrop County, Texas",Bastrop County,Texas,TX
0500000US48023,"Baylor County, Texas",Baylor County,Texas,TX
0500000US48025,"Bee County, Texas",Bee County,Texas,TX
0500000US48027,"Bell County, Texas",Bell County,Texas,TX
0500000US48029,"Bexar County, Texas",Bexar County,Texas,TX
0500000US48031,"Blanco County, Texas",Blanco County,Texas,TX
0500000US48033,"Borden County, Texas",Borden County,Texas,TX
0500000US48035,"Bosque County, Texas",Bosque County,Texas,TX
0500000US48037,"Bowie County, Texas",Bowie County,Texas,TX
0500000US48039,"Brazoria County, Texas",Brazoria County,Texas,TX
0500000US48041,"Brazos County, Texas",Brazos County,Texas,TX
0500000US48043,"Brewster County, Texas",Brewster County,Texas,TX
0500000US48045,"Briscoe County, Texas",Briscoe County,Texas,TX
0500000US48047,"Brooks County, Texas",Brooks County,Texas,TX
0500000US48049,"Brown County, Texas",Brown County,Texas,TX
0500000US48051,"Burleson County, Texas",Burleson County,Texas,TX
0500000US48053,"Burnet County, Texas",Burnet County,Texas,TX
0500000US48055,"Caldwell County, Texas",Caldwell County,Texas,TX
0500000US48057,"Calhoun County, Texas",Calhoun County,Texas,TX
0500000US48059,"Callahan County, Texas",Callahan County,Texas,TX
0500000US48061,"Cameron County, Texas",Cameron County,Texas,TX
0500000US48063,"Camp County, Texas",Camp County,Texas,TX
0500000US48065,"Carson County, Texas",Carson County,Texas,TX
0500000US48067,"Cass County, Texas",Cass County,Texas,TX
0500000US48069,"Castro County, Texas",Castro County,Texas,TX
0500000US48071,"Chambers County, Texas",Chambers County,Texas,TX
0500000US48073,"Cherokee County, Texas",Cherokee County,Texas,TX
0500000US48075,"Childress County, Texas",Childress County,Texas,TX
0500000US48077,"Clay County, Texas",Clay County,Texas,TX
0500000US48079,"Cochran County, Texas",Cochran County,Texas,TX
0500000US48081,"Coke County, Texas",Coke County,Texas,TX
0500000US48083,"Coleman County, Texas",Coleman County,Texas,TX
0500000US48085,"Collin County, Texas",Collin County,Texas,TX
0500000US48087,"Collingsworth County, Texas",Collingsworth County,Texas,TX
0500000US48089,"Colorado County, Texas",Colorado County,Texas,TX
0500000US48091,"Comal County, Texas",Comal County,Texas,TX
0500000US48093,"Comanche County, Texas",Comanche County,Texas,TX
0500000US48095,"Concho County, Texas",Concho County,Texas,TX
0500000US48097,"Cooke County, Texas",Cooke County,Texas,TX
0500000US48099,"Coryell County, Texas",Coryell County,Texas,TX
0500000US48101,"Cottle County, Texas",Cottle County,Texas,TX
0500000US48103,"Crane County, Texas",Crane County,Texas,TX
0500000US48105,"Crockett County, Texas",Crockett County,Texas,TX
0500000US48107,"Crosby County, Texas",Crosby County,Texas,TX
0500000US48109,"Culberson County, Texas",Culberson County,Texas,TX
0500000US48111,"Dallam County, Texas",Dallam County,Texas,TX
0500000US48113,"Dallas County, Texas",Dallas County,Texas,TX
0500000US48115,"Dawson County, Texas",Dawson County,Texas,TX
0500000US48117,"Deaf Smith County, Texas",Deaf Smith County,Texas,TX
0500000US48119,"Delta County, Texas",Delta County,Texas,TX
0500000US48121,"Denton County, Texas",Denton County,Texas,TX
0500000US48123,"DeWitt County, Texas",DeWitt County,Texas,TX
0500000US48125,"Dickens County, Texas",Dickens County,Texas,TX
0500000US48127,"Dimmit County, Texas",Dimmit County,Texas,TX
0500000US48129,"Donley County, Texas",Donley County,Texas,TX
0500000US48131,"Duval County, Texas",Duval County,Texas,TX
0500000US48133,"Eastland County, Texas",Eastland County,Texas,TX
0500000US48135,"Ector County, Texas",Ector County,Texas,TX
0500000US48137,"Edwards County, Texas",Edwards County,Texas,TX
0500000US48139,"Ellis County, Texas",Ellis County,Texas,TX
0500000US48141,"El Paso County, Texas",El Paso County,Texas,TX
0500000US48143,"Erath County, Texas",Erath County,Texas,TX
0500000US48145,"Falls County, Texas",Falls County,Texas,TX
0500000US48147,"Fannin County, Texas",Fannin County,Texas,TX
0500000US48149,"Fayette County, Texas",Fayette County,Texas,TX
0500000US48151,"Fisher County, Texas",Fisher County,Texas,TX
0500000US48153,"Floyd County, Texas",Floyd County,Texas,TX
0500000US48155,"Foard County, Texas",Foard County,Texas,TX
0500000US48157,"Fort Bend County, Texas",Fort Bend County,Texas,TX
0500000US48159,"Franklin County, Texas",Franklin County,Texas,TX
0500000US48161,"Freestone County, Texas",Freestone County,Texas,TX
0500000US48163,"Frio County, Texas",Frio County,Texas,TX
0500000US48165,"Gaines County, Texas",Gaines County,Texas,TX
0500000US48167,"Galveston County, Texas",Galveston County,Texas,TX
0500000US48169,"Garza County, Texas",Garza County,Texas,TX
0500000US48171,"Gillespie County, Texas",Gillespie County,Texas,TX
0500000US48173,"Glasscock County, Texas",Glasscock County,Texas,TX
0500000US48175,"Goliad County, Texas",Goliad County,Texas,TX
0500000US48177,"Gonzales County, Texas",Gonzales County,Texas,TX
0500000US48179,"Gray County, Texas",Gray County,Texas,TX
0500000US48181,"Grayson County, Texas",Grayson County,Texas,TX
0500000US48183,"Gregg County, Texas",Gregg County,Texas,TX
0500000US48185,"Grimes County, Texas",Grimes County,Texas,TX
0500000US48187,"Guadalupe County, Texas",Guadalupe County,Texas,TX
0500000US48189,"Hale County, Texas",Hale County,Texas,TX
0500000US48191,"Hall County, Texas",Hall County,Texas,TX
0500000US48193,"Hamilton County, Texas",Hamilton County,Texas,TX
0500000US48195,"Hansford County, Texas",Hansford County,Texas,TX
0500000US48197,"Hardeman County, Texas",Hardeman County,Texas,TX
0500000US48199,"Hardin County, Texas",Hardin County,Texas,TX
0500000US48201,"Harris County, Texas",Harris County,Texas,TX
0500000US48203,"Harrison County, Texas",Harrison County,Texas,TX
0500000US48205,"Hartley County, Texas",Hartley County,Texas,TX
0500000US48207,"Haskell County, Texas",Haskell County,Texas,TX
0500000US48209,"Hays County, Texas",Hays County,Texas,TX
0500000US48211,"Hemphill County, Texas",Hemphill County,Texas,TX
0500000US48213,"Henderson County, Texas",Henderson County,Texas,TX
0500000US48215,"Hidalgo County, Texas",Hidalgo County,Texas,TX
0500000US48217,"Hill County, Texas",Hill County,Texas,TX
0500000US48219,"Hockley County, Texas",Hockley County,Texas,TX
0500000US48221,"Hood County, Texas",Hood County,Texas,TX
0500000US48223,"Hopkins County, Texas",Hopkins County,Texas,TX
0500000US48225,"Houston County, Texas",Houston County,Texas,TX
0500000US48227,"Howard County, Texas",Howard County,Texas,TX
0500000US48229,"Hudspeth County, Texas",Hudspeth County,Texas,TX
0500000US48231,"Hunt County, Texas",Hunt County,Texas,TX
0500000US48233,"Hutchinson County, Texas",Hutchinson County,Texas,TX
0500000US48235,"Irion County, Texas",Irion County,Texas,TX
0500000US48237,"Jack County, Texas",Jack County,Texas,TX
0500000US48239,"Jackson County, Texas",Jackson County,Texas,TX
0500000US48241,"Jasper County, Texas",Jasper County,Texas,TX
0500000US48243,"Jeff Davis County, Texas",Jeff Davis County,Texas,TX
0500000US48245,"Jefferson County, Texas",Jefferson County,Texas,TX
0500000US48247,"Jim Hogg County, Texas",Jim Hogg County,Texas,TX
0500000US48249,"Jim Wells County, Texas",Jim Wells County,Texas,TX
0500000US48251,"Johnson County, Texas",Johnson County,Texas,TX
0500000US48253,"Jones County, Texas",Jones County,Texas,TX
0500000US48255,"Karnes County, Texas",Karnes County,Texas,TX
0500000US48257,"Kaufman County, Texas",Kaufman County,Texas,TX
0500000US48259,"Kendall County, Texas",Kendall County,Texas,TX
0500000US48261,"Kenedy County, Texas",Kenedy County,Texas,TX
0500000US48263,"Kent County, Texas",Kent County,Texas,TX
0500000US48265,"Kerr County, Texas",Kerr County,Texas,TX
0500000US48267,"Kimble County, Texas",Kimble County,Texas,TX
0500000US48269,"King County, Texas",King County,Texas,TX
0500000US48271,"Kinney County, Texas",Kinney County,Texas,TX
0500000US48273,"Kleberg County, Texas",Kleberg County,Texas,TX
0500000US48275,"Knox County, Texas",Knox County,Texas,TX
0500000US48277,"Lamar County, Texas",Lamar County,Texas,TX
0500000US48279,"Lamb County, Texas",Lamb County,Texas,TX
0500000US48281,"Lampasas County, Texas",Lampasas County,Texas,TX
0500000US48283,"La Salle County, Texas",La Salle County,Texas,TX
0500000US48285,"Lavaca County, Texas",Lavaca County,Texas,TX
0500000US48287,"Lee County, Texas",Lee County,Texas,TX
0500000US48289,"Leon County, Texas",Leon County,Texas,TX
0500000US48291,"Liberty County, Texas",Liberty County,Texas,TX
0500000US48293,"Limestone County, Texas",Limestone County,Texas,TX
0500000US48295,"Lipscomb County, Texas",Lipscomb County,Texas,TX
0500000US48297,"Live Oak County, Texas",Live Oak County,Texas,TX
0500000US48299,"Llano County, Texas",Llano County,Texas,TX
0500000US48301,"Loving County, Texas",Loving County,Texas,TX
0500000US48303,"Lubbock County, Texas",Lubbock County,Texas,TX
0500000US48305,"Lynn County, Texas",Lynn County,Texas,TX
0500000US48307,"McCulloch County, Texas",McCulloch County,Texas,TX
0500000US48309,"McLennan County, Texas",McLennan County,Texas,TX
0500000US48311,"McMullen County, Texas",McMullen County,Texas,TX
0500000US48313,"Madison County, Texas",Madison County,Texas,TX
0500000US48315,"Marion County, Texas",Marion County,Texas,TX
0500000US48317,"Martin County, Texas",Martin County,Texas,TX
0500000US48319,"Mason County, Texas",Mason County,Texas,TX
0500000US48321,"Matagorda County, Texas",Matagorda County,Texas,TX
0500000US48323,"Maverick County, Texas",Maverick County,Texas,TX
0500000US48325,"Medina County, Texas",Medina County,Texas,TX
0500000US48327,"Menard County, Texas",Menard County,Texas,TX
0500000US48329,"Midland County, Texas",Midland County,Texas,TX
0500000US48331,"Milam County, Texas",Milam County,Texas,TX
0500000US48333,"Mills County, Texas",Mills County,Texas,TX
0500000US48335,"Mitchell County, Texas",Mitchell County,Texas,TX
0500000US48337,"Montague County, Texas",Montague County,Texas,TX
0500000US48339,"Montgomery County, Texas",Montgomery County,Texas,TX
0500000US48341,"Moore County, Texas",Moore County,Texas,TX
0500000US48343,"Morris County, Texas",Morris County,Texas,TX
0500000US48345,"Motley County, Texas",Motley County,Texas,TX
0500000US48347,"Nacogdoches County, Texas",Nacogdoches County,Texas,TX
0500000US48349,"Navarro County, Texas",Navarro County,Texas,TX
0500000US48351,"Newton County, Texas",Newton County,Texas,TX
0500000US48353,"Nolan County, Texas",Nolan County,Texas,TX
0500000US48355,"Nueces County, Texas",Nueces County,Texas,TX
0500000US48357,"Ochiltree County, Texas",Ochiltree County,Texas,TX
0500000US48359,"Oldham County, Texas",Oldham County,Texas,TX
0500000US48361,"Orange County, Texas",Orange County,Texas,TX
0500000US48363,"Palo Pinto County, Texas",Palo Pinto County,Texas,TX
0500000US48365,"Panola County, Texas",Panola County,Texas,TX
0500000US48367,"Parker County, Texas",Parker County,Texas,TX
0500000US48369,"Parmer County, Texas",Parmer County,Texas,TX
0500000US48371,"Pecos County, Texas",Pecos County,Texas,TX
0500000US48373,"Polk County, Texas",Polk County,Texas,TX
0500000US48375,"Potter County, Texas",Potter County,Texas,TX
0500000US48377,"Presidio County, Texas",Presidio County,Texas,TX
0500000US48379,"Rains County, Texas",Rains County,Texas,TX
0500000US48381,"Randall County, Texas",Randall County,Texas,TX
0500000US48383,"Reagan County, Texas",Reagan County,Texas,TX
0500000US48385,"Real County, Texas",Real County,Texas,TX
0500000US48387,"Red River County, Texas",Red River County,Texas,TX
0500000US48389,"Reeves County, Texas",Reeves County,Texas,TX
0500000US48391,"Refugio County, Texas",Refugio County,Texas,TX
0500000US48393,"Roberts County, Texas",Roberts County,Texas,TX
0500000US48395,"Robertson County, Texas",Robertson County,Texas,TX
0500000US48397,"Rockwall County, Texas",Rockwall County,Texas,TX
0500000US48399,"Runnels County, Texas",Runnels County,Texas,TX
0500000US48401,"Rusk County, Texas",Rusk County,Texas,TX
0500000US48403,"Sabine County, Texas",Sabine County,Texas,TX
0500000US48405,"San Augustine County, Texas",San Augustine County,Texas,TX
0500000US48407,"San Jacinto County, Texas",San Jacinto County,Texas,TX
0500000US48409,"San Patricio County, Texas",San Patricio County,Texas,TX
0500000US48411,"San Saba County, Texas",San Saba County,Texas,TX
0500000US48413,"Schleicher County, Texas",Schleicher County,Texas,TX
0500000US48415,"Scurry County, Texas",Scurry County,Texas,TX
0500000US48417,"Shackelford County, Texas",Shackelford County,Texas,TX
0500000US48419,"Shelby County, Texas",Shelby County,Texas,TX
0500000US48421,"Sherman County, Texas",Sherman County,Texas,TX
0500000US48423,"Smith County, Texas",Smith County,Texas,TX
0500000US48425,"Somervell County, Texas",Somervell County,Texas,TX
0500000US48427,"Starr County, Texas",Starr County,Texas,TX
0500000US48429,"Stephens County, Texas",Stephens County,Texas,TX
0500000US48431,"Sterling County, Texas",Sterling County,Texas,TX
0500000US48433,"Stonewall County, Texas",Stonewall County,Texas,TX
0500000US48435,"Sutton County, Texas",Sutton County,Texas,TX
0500000US48437,"Swisher County, Texas",Swisher County,Texas,TX
0500000US48439,"Tarrant County, Texas",Tarrant County,Texas,TX
0500000US48441,"Taylor County, Texas",Taylor County,Texas,TX
0500000US48443,"Terrell County, Texas",Terrell County,Texas,TX
0500000US48445,"Terry County, Texas",Terry County,Texas,TX
0500000US48447,"Throckmorton County, Texas",Throckmorton County,Texas,TX
0500000US48449,"Titus County, Texas",Titus County,Texas,TX
0500000US48451,"Tom Green County, Texas",Tom Green County,Texas,TX
0500000US48453,"Travis County, Texas",Travis County,Texas,TX
0500000US48455,"Trinity County, Texas",Trinity County,Texas,TX
0500000US48457,"Tyler County, Texas",Tyler County,Texas,TX
0500000US48459,"Upshur County, Texas",Upshur County,Texas,TX
0500000US48461,"Upton County, Texas",Upton County,Texas,TX
0500000US48463,"Uvalde County, Texas",Uvalde County,Texas,TX
0500000US48465,"Val Verde County, Texas",Val Verde County,Texas,TX
0500000US48467,"Van Zandt County, Texas",Van Zandt County,Texas,TX
0500000US48469,"Victoria County, Texas",Victoria County,Texas,TX
0500000US48471,"Walker County, Texas",Walker County,Texas,TX
0500000US48473,"Waller County, Texas",Waller County,Texas,TX
0500000US48475,"Ward County, Texas",Ward County,Texas,TX
0500000US48477,"Washington County, Texas",Washington County,Texas,TX
0500000US48479,"Webb County, Texas",Webb County,Texas,TX
0500000US48481,"Wharton County, Texas",Wharton County,Texas,TX
0500000US48483,"Wheeler County, Texas",Wheeler County,Texas,TX
0500000US48485,"Wichita County, Texas",Wichita County,Texas,TX
0500000US48487,"Wilbarger County, Texas",Wilbarger County,Texas,TX
0500000US48489,"Willacy County, Texas",Willacy County,Texas,TX
0500000US48491,"Williamson County, Texas",Williamson County,Texas,TX
0500000US48493,"Wilson County, Texas",Wilson County,Texas,TX
0500000US48495,"Winkler County, Texas",Winkler County,Texas,TX
0500000US48497,"Wise County, Texas",Wise County,Texas,TX
0500000US48499,"Wood County, Texas",Wood County,Texas,TX
0500000US48501,"Yoakum County, Texas",Yoakum County,Texas,TX
0500000US48503,"Young County, Texas",Young County,Texas,TX
0500000US48505,"Zapata County, Texas",Zapata County,Texas,TX
0500000US48507,"Zavala County, Texas",Zavala County,Texas,TX
0500000US49001,"Beaver County, Utah",Beaver County,Utah,UT
0500000US49003,"Box Elder County, Utah",Box Elder County,Utah,UT
0500000US49005,"Cache County, Utah",Cache County,Utah,UT
0500000US49007,"Carbon County, Utah",Carbon County,Utah,UT
0500000US49009,"Daggett County, Utah",Daggett County,Utah,UT
0500000US49011,"Davis County, Utah",Davis County,Utah,UT
0500000US49013,"Duchesne County, Utah",Duchesne County,Utah,UT
0500000US49015,"Emery County, Utah",Emery County,Utah,UT
0500000US49017,"Garfield County, Utah",Garfield County,Utah,UT
0500000US49019,"Grand County, Utah",Grand County,Utah,UT
0500000US49021,"Iron County, Utah",Iron County,Utah,UT
0500000US49023,"Juab County, Utah",Juab County,Utah,UT
0500000US49025,"Kane County, Utah",Kane County,Utah,UT
0500000US49027,"Millard County, Utah",Millard County,Utah,UT
0500000US49029,"Morgan County, Utah",Morgan County,Utah,UT
0500000US49031,"Piute County, Utah",Piute County,Utah,UT
0500000US49033,"Rich County, Utah",Rich County,Utah,UT
0500000US49035,"Salt Lake County, Utah",Salt Lake County,Utah,UT
0500000US49037,"San Juan County, Utah",San Juan County,Utah,UT
0500000US49039,"Sanpete County, Utah",Sanpete County,Utah,UT
0500000US49041,"Sevier County, Utah",Sevier County,Utah,UT
0500000US49043,"Summit County, Utah",Summit County,Utah,UT
0500000US49045,"Tooele County, Utah",Tooele County,Utah,UT
0500000US49047,"Uintah County, Utah",Uintah County,Utah,UT
0500000US49049,"Utah County, Utah",Utah County,Utah,UT
0500000US49051,"Wasatch County, Utah",Wasatch County,Utah,UT
0500000US49053,"Washington County, Utah",Washington County,Utah,UT
0500000US49055,"Wayne County, Utah",Wayne County,Utah,UT
0500000US49057,"Weber County, Utah",Weber County,Utah,UT
0500000US50001,"Addison County, Vermont",Addison County,Vermont,VT
0500000US50003,"Bennington County, Vermont",Bennington County,Vermont,VT
0500000US50005,"Caledonia County, Vermont",Caledonia County,Vermont,VT
0500000US50007,"Chittenden County, Vermont",Chittenden County,Vermont,VT
0500000US50009,"Essex County, Vermont",Essex County,Vermont,VT
0500000US50011,"Franklin County, Vermont",Franklin County,Vermont,VT
0500000US50013,"Grand Isle County, Vermont",Grand Isle County,Vermont,VT
0500000US50015,"Lamoille County, Vermont",Lamoille County,Vermont,VT
0500000US50017,"Orange County, Vermont",Orange County,Vermont,VT
0500000US50019,"Orleans County, Vermont",Orleans County,Vermont,VT
0500000US50021,"Rutland County, Vermont",Rutland County,Vermont,VT
0500000US50023,"Washington County, Vermont",Washington County,Vermont,VT
0500000US50025,"Windham County, Vermont",Windham County,Vermont,VT
0500000US50027,"Windsor County, Vermont",Windsor County,Vermont,VT
0500000US51001,"Accomack County, Virginia",Accomack County,Virginia,VA
0500000US51003,"Albemarle County, Virginia",Albemarle County,Virginia,VA
0500000US51005,"Alleghany County, Virginia",Alleghany County,Virginia,VA
0500000US51007,"Amelia County, Virginia",Amelia County,Virginia,VA
0500000US51009,"Amherst County, Virginia",Amherst County,Virginia,VA
0500000US51011,"Appomattox County, Virginia",Appomattox County,Virginia,VA
0500000US51013,"Arlington County, Virginia",Arlington County,Virginia,VA
0500000US51015,"Augusta County, Virginia",Augusta County,Virginia,VA
0500000US51017,"Bath County, Virginia",Bath County,Virginia,VA
0500000US51019,"Bedford County, Virginia",Bedford County,Virginia,VA
0500000US51021,"Bland County, Virginia",Bland County,Virginia,VA
0500000US51023,"Botetourt County, Virginia",Botetourt County,Virginia,VA
0500000US51025,"Brunswick County, Virginia",Brunswick County,Virginia,VA
0500000US51027,"Buchanan County, Virginia",Buchanan County,Virginia,VA
0500000US51029,"Buckingham County, Virginia",Buckingham County,Virginia,VA
0500000US51031,"Campbell County, Virginia",Campbell County,Virginia,VA
0500000US51033,"Caroline County, Virginia",Caroline County,Virginia,VA
0500000US51035,"Carroll County, Virginia",Carroll County,Virginia,VA
0500000US51036,"Charles City County, Virginia",Charles City County,Virginia,VA
0500000US51037,"Charlotte County, Virginia",Charlotte County,Virginia,VA
