cnty_fips,display_name,Value
21229,"""Washington, (KY)""",238.8
21231,"""Wayne, (KY)""",267
21235,"""Whitley, (KY)""",383.5
21239,"""Woodford, (KY)""",206.7
37039,"""Cherokee, (NC)""",232.7
47001,"""Anderson, (TN)""",259.4
47003,"""Bedford, (TN)""",312.7
47007,"""Bledsoe, (TN)""",242.2
47009,"""Blount, (TN)""",195.3
47011,"""Bradley, (TN)""",292.6
47013,"""Campbell, (TN)""",334.8
47015,"""Cannon, (TN)""",265.3
47021,"""Cheatham, (TN)""",278.9
47027,"""Clay, (TN)""",292.5
47031,"""Coffee, (TN)""",331.7
47035,"""Cumberland, (TN)""",229.1
47037,"""Davidson, (TN)""",240.6
47041,"""DeKalb, (TN)""",304.1
47049,"""Fentress, (TN)""",271.4
47051,"""Franklin, (TN)""",289.7
47055,"""Giles, (TN)""",298
47061,"""Grundy, (TN)""",322.3
47065,"""Hamilton, (TN)""",251.4
47087,"""Jackson, (TN)""",266.3
47093,"""Knox, (TN)""",227.8
47103,"""Lincoln, (TN)""",311.1
47105,"""Loudon, (TN)""",193.2
47107,"""McMinn, (TN)""",307.5
47111,"""Macon, (TN)""",292.3
47115,"""Marion, (TN)""",293.4
47117,"""Marshall, (TN)""",303.5
47119,"""Maury, (TN)""",258.6
47121,"""Meigs, (TN)""",293
47123,"""Monroe, (TN)""",245.4
47127,"""Moore, (TN)""",296.6
47129,"""Morgan, (TN)""",258.2
47133,"""Overton, (TN)""",266.5
47137,"""Pickett, (TN)""",278.8
47139,"""Polk, (TN)""",300.7
47141,"""Putnam, (TN)""",250
47143,"""Rhea, (TN)""",273.7
47145,"""Roane, (TN)""",268.5
47147,"""Robertson, (TN)""",269.2
47149,"""Rutherford, (TN)""",232.2
47151,"""Scott, (TN)""",284.4
47153,"""Sequatchie, (TN)""",253.9
47159,"""Smith, (TN)""",241.7
47165,"""Sumner, (TN)""",234.5
47169,"""Trousdale, (TN)""",239.2
47175,"""Van Buren, (TN)""",248.1
47177,"""Warren, (TN)""",274.1
47185,"""White, (TN)""",267.3
47187,"""Williamson, (TN)""",190.9
47189,"""Wilson, (TN)""",213.4
13009,"""Baldwin, (GA)""",341.5
13011,"""Banks, (GA)""",236.3
13013,"""Barrow, (GA)""",233.4
13021,"""Bibb, (GA)""",333.9
13023,"""Bleckley, (GA)""",274.7
13031,"""Bulloch, (GA)""",248.2
13033,"""Burke, (GA)""",273
13043,"""Candler, (GA)""",285.7
13059,"""Clarke, (GA)""",239
13073,"""Columbia, (GA)""",164.1
13091,"""Dodge, (GA)""",245.8
13093,"""Dooly, (GA)""",250.3
13103,"""Effingham, (GA)""",269.9
13105,"""Elbert, (GA)""",252.3
13107,"""Emanuel, (GA)""",361.4
13109,"""Evans, (GA)""",251.4
13119,"""Franklin, (GA)""",322.9
13125,"""Glascock, (GA)""",299.3
13133,"""Greene, (GA)""",224.7
13137,"""Habersham, (GA)""",226.6
13139,"""Hall, (GA)""",197
13141,"""Hancock, (GA)""",263
13147,"""Hart, (GA)""",224.5
13153,"""Houston, (GA)""",263.8
13157,"""Jackson, (GA)""",247.3
13159,"""Jasper, (GA)""",246.1
13163,"""Jefferson, (GA)""",328.4
13165,"""Jenkins, (GA)""",296.5
13167,"""Johnson, (GA)""",286.7
13169,"""Jones, (GA)""",230.1
13175,"""Laurens, (GA)""",298.1
13181,"""Lincoln, (GA)""",230.9
13189,"""McDuffie, (GA)""",301
13195,"""Madison, (GA)""",246.6
13209,"""Montgomery, (GA)""",299.4
13211,"""Morgan, (GA)""",241.5
13217,"""Newton, (GA)""",245.9
13219,"""Oconee, (GA)""",223.3
13221,"""Oglethorpe, (GA)""",225.3
13225,"""Peach, (GA)""",293
13235,"""Pulaski, (GA)""",259.5
13237,"""Putnam, (GA)""",229.9
13241,"""Rabun, (GA)""",210.5
13245,"""Richmond, (GA)""",293.7
13251,"""Screven, (GA)""",264.5
13257,"""Stephens, (GA)""",318.7
13265,"""Taliaferro, (GA)""",255.8
13279,"""Toombs, (GA)""",291.7
13281,"""Towns, (GA)""",213.5
13283,"""Treutlen, (GA)""",301.7
13289,"""Twiggs, (GA)""",309.3
13297,"""Walton, (GA)""",255.8
13301,"""Warren, (GA)""",308.6
13303,"""Washington, (GA)""",273.2
13311,"""White, (GA)""",206.3
13317,"""Wilkes, (GA)""",292.8
13319,"""Wilkinson, (GA)""",317.6
21011,"""Bath, (KY)""",328
21013,"""Bell, (KY)""",365.4
21019,"""Boyd, (KY)""",301.3
21025,"""Breathitt, (KY)""",443.2
21043,"""Carter, (KY)""",276.5
21051,"""Clay, (KY)""",359.7
21063,"""Elliott, (KY)""",225.6
21069,"""Fleming, (KY)""",288.1
21071,"""Floyd, (KY)""",331.3
21095,"""Harlan, (KY)""",385.9
21115,"""Johnson, (KY)""",315.6
21119,"""Knott, (KY)""",289.9
21121,"""Knox, (KY)""",298.8
21127,"""Lawrence, (KY)""",297.1
21129,"""Lee, (KY)""",359.3
21131,"""Leslie, (KY)""",386
21133,"""Letcher, (KY)""",288.3
21153,"""Magoffin, (KY)""",326.2
21159,"""Martin, (KY)""",275.8
21165,"""Menifee, (KY)""",244.2
21175,"""Morgan, (KY)""",243.6
21189,"""Owsley, (KY)""",381.4
21193,"""Perry, (KY)""",412
21195,"""Pike, (KY)""",293
21197,"""Powell, (KY)""",373.2
21205,"""Rowan, (KY)""",256.1
21237,"""Wolfe, (KY)""",402.3
37003,"""Alexander, (NC)""",214.4
37005,"""Alleghany, (NC)""",207.2
37009,"""Ashe, (NC)""",196
37011,"""Avery, (NC)""",227.1
37021,"""Buncombe, (NC)""",195.6
37023,"""Burke, (NC)""",225.5
37027,"""Caldwell, (NC)""",242.3
37035,"""Catawba, (NC)""",215.4
37043,"""Clay, (NC)""",207.9
37045,"""Cleveland, (NC)""",253.2
37071,"""Gaston, (NC)""",239
37075,"""Graham, (NC)""",217.8
37087,"""Haywood, (NC)""",212
37089,"""Henderson, (NC)""",189.7
37097,"""Iredell, (NC)""",211.9
37099,"""Jackson, (NC)""",203.8
37109,"""Lincoln, (NC)""",212.8
37111,"""McDowell, (NC)""",219.6
37113,"""Macon, (NC)""",193.7
37115,"""Madison, (NC)""",243.1
37119,"""Mecklenburg, (NC)""",174.2
37121,"""Mitchell, (NC)""",253.7
37149,"""Polk, (NC)""",202
37161,"""Rutherford, (NC)""",255.7
37171,"""Surry, (NC)""",227.3
37173,"""Swain, (NC)""",234.3
37175,"""Transylvania, (NC)""",173.7
37189,"""Watauga, (NC)""",164.6
37193,"""Wilkes, (NC)""",206.3
37197,"""Yadkin, (NC)""",214.7
37199,"""Yancey, (NC)""",204.4
45001,"""Abbeville, (SC)""",219.2
45003,"""Aiken, (SC)""",230.7
45005,"""Allendale, (SC)""",316.3
45007,"""Anderson, (SC)""",231.9
45009,"""Bamberg, (SC)""",300.1
45011,"""Barnwell, (SC)""",272.3
45013,"""Beaufort, (SC)""",132
45017,"""Calhoun, (SC)""",221.2
45021,"""Cherokee, (SC)""",298
45023,"""Chester, (SC)""",285.4
45029,"""Colleton, (SC)""",324.1
45037,"""Edgefield, (SC)""",209
45039,"""Fairfield, (SC)""",254.9
45045,"""Greenville, (SC)""",201.4
45047,"""Greenwood, (SC)""",224
45049,"""Hampton, (SC)""",287.7
45053,"""Jasper, (SC)""",204.9
45057,"""Lancaster, (SC)""",214
45059,"""Laurens, (SC)""",250.7
45063,"""Lexington, (SC)""",214.3
45065,"""McCormick, (SC)""",207.9
45071,"""Newberry, (SC)""",222.2
45073,"""Oconee, (SC)""",240.8
45075,"""Orangeburg, (SC)""",233.8
45077,"""Pickens, (SC)""",253.4
45079,"""Richland, (SC)""",221.4
45081,"""Saluda, (SC)""",218
45083,"""Spartanburg, (SC)""",240.7
45087,"""Union, (SC)""",292.7
45091,"""York, (SC)""",207.6
47019,"""Carter, (TN)""",259.3
47025,"""Claiborne, (TN)""",318.1
47029,"""Cocke, (TN)""",413.7
47057,"""Grainger, (TN)""",262.6
47059,"""Greene, (TN)""",285.1
47063,"""Hamblen, (TN)""",254.2
47067,"""Hancock, (TN)""",291.7
47073,"""Hawkins, (TN)""",273.9
47089,"""Jefferson, (TN)""",253.5
47091,"""Johnson, (TN)""",253.7
47155,"""Sevier, (TN)""",242.5
47163,"""Sullivan, (TN)""",268.7
47171,"""Unicoi, (TN)""",273.3
47173,"""Union, (TN)""",273.5
47179,"""Washington, (TN)""",254.9
51021,"""Bland, (VA)""",268.8
51027,"""Buchanan, (VA)""",283.4
51035,"""Carroll, (VA)""",197.6
51051,"""Dickenson, (VA)""",281.5
51071,"""Giles, (VA)""",262
51077,"""Grayson, (VA)""",193.8
51105,"""Lee, (VA)""",261
51155,"""Pulaski, (VA)""",249.5
51167,"""Russell, (VA)""",269.1
51169,"""Scott, (VA)""",261.3
51173,"""Smyth, (VA)""",279.4
51185,"""Tazewell, (VA)""",272.7
51191,"""Washington, (VA)""",218
51195,"""Wise, (VA)""",286.7
51197,"""Wythe, (VA)""",265.1
51520,"""Bristol, (VA)""",295.9
51640,"""Galax, (VA)""",338.4
51720,"""Norton, (VA)""",288.9
54005,"""Boone, (WV)""",280.5
54019,"""Fayette, (WV)""",272.4
54039,"""Kanawha, (WV)""",259.1
54043,"""Lincoln, (WV)""",269.8
54045,"""Logan, (WV)""",324.8
54047,"""McDowell, (WV)""",281.2
54055,"""Mercer, (WV)""",262.7
54059,"""Mingo, (WV)""",343.3
54067,"""Nicholas, (WV)""",252.9
54081,"""Raleigh, (WV)""",300.9
54089,"""Summers, (WV)""",266.4
54099,"""Wayne, (WV)""",229.5
54109,"""Wyoming, (WV)""",310.2
18001,"""Adams, (IN)""",214
18003,"""Allen, (IN)""",238.3
18005,"""Bartholomew, (IN)""",211.7
18009,"""Blackford, (IN)""",251.1
18011,"""Boone, (IN)""",244.3
18013,"""Brown, (IN)""",201
18015,"""Carroll, (IN)""",198.2
18017,"""Cass, (IN)""",220.6
18019,"""Clark, (IN)""",256.6
18021,"""Clay, (IN)""",282.2
18023,"""Clinton, (IN)""",228.2
18027,"""Daviess, (IN)""",245.4
18029,"""Dearborn, (IN)""",230.5
18031,"""Decatur, (IN)""",247.1
18033,"""DeKalb, (IN)""",238.6
18035,"""Delaware, (IN)""",260.9
18039,"""Elkhart, (IN)""",237.7
18041,"""Fayette, (IN)""",301.4
18047,"""Franklin, (IN)""",218.5
18049,"""Fulton, (IN)""",257.6
18053,"""Grant, (IN)""",256.7
18055,"""Greene, (IN)""",249.9
18057,"""Hamilton, (IN)""",174.6
18059,"""Hancock, (IN)""",198.1
18063,"""Hendricks, (IN)""",223.2
18065,"""Henry, (IN)""",251.7
18067,"""Howard, (IN)""",267
18069,"""Huntington, (IN)""",242.2
18071,"""Jackson, (IN)""",245.4
18073,"""Jasper, (IN)""",249.9
18075,"""Jay, (IN)""",232.5
18077,"""Jefferson, (IN)""",272.9
18079,"""Jennings, (IN)""",256.3
18081,"""Johnson, (IN)""",225.9
18085,"""Kosciusko, (IN)""",234.1
18087,"""LaGrange, (IN)""",243.7
18091,"""LaPorte, (IN)""",266.3
18093,"""Lawrence, (IN)""",232.1
18095,"""Madison, (IN)""",233.9
18097,"""Marion, (IN)""",241.3
18099,"""Marshall, (IN)""",237.4
18101,"""Martin, (IN)""",245.6
18103,"""Miami, (IN)""",256
18105,"""Monroe, (IN)""",199.5
18107,"""Montgomery, (IN)""",263.3
18109,"""Morgan, (IN)""",250.2
18113,"""Noble, (IN)""",235.9
18115,"""Ohio, (IN)""",196.5
18117,"""Orange, (IN)""",246.5
18119,"""Owen, (IN)""",237.8
18127,"""Porter, (IN)""",223.5
18131,"""Pulaski, (IN)""",266.6
18133,"""Putnam, (IN)""",223.3
18135,"""Randolph, (IN)""",270
18137,"""Ripley, (IN)""",239.7
18139,"""Rush, (IN)""",247.6
18141,"""St. Joseph, (IN)""",247
18143,"""Scott, (IN)""",264.6
18145,"""Shelby, (IN)""",219.2
18149,"""Starke, (IN)""",268.9
18151,"""Steuben, (IN)""",227.9
18155,"""Switzerland, (IN)""",213.7
18157,"""Tippecanoe, (IN)""",204
18159,"""Tipton, (IN)""",218.1
18161,"""Union, (IN)""",237.5
18169,"""Wabash, (IN)""",249.2
18175,"""Washington, (IN)""",255.9
18177,"""Wayne, (IN)""",304.8
18179,"""Wells, (IN)""",234.7
18181,"""White, (IN)""",241.6
18183,"""Whitley, (IN)""",239.6
21015,"""Boone, (KY)""",201
21023,"""Bracken, (KY)""",263.6
21037,"""Campbell, (KY)""",224.1
21041,"""Carroll, (KY)""",297.6
21077,"""Gallatin, (KY)""",276.2
21081,"""Grant, (KY)""",270.3
21089,"""Greenup, (KY)""",259.9
21097,"""Harrison, (KY)""",302
21103,"""Henry, (KY)""",236.5
21117,"""Kenton, (KY)""",214.2
21135,"""Lewis, (KY)""",304.7
21161,"""Mason, (KY)""",292.5
21185,"""Oldham, (KY)""",185.7
21187,"""Owen, (KY)""",259.1
21191,"""Pendleton, (KY)""",231.8
21201,"""Robertson, (KY)""",309.4
21223,"""Trimble, (KY)""",263.8
26005,"""Allegan, (MI)""",204
26011,"""Arenac, (MI)""",287.6
26015,"""Barry, (MI)""",223.2
26017,"""Bay, (MI)""",277.6
26019,"""Benzie, (MI)""",198.6
26021,"""Berrien, (MI)""",277.3
26023,"""Branch, (MI)""",254.9
26025,"""Calhoun, (MI)""",262.5
26027,"""Cass, (MI)""",243.5
26035,"""Clare, (MI)""",276.3
26037,"""Clinton, (MI)""",193.9
26045,"""Eaton, (MI)""",224.3
26049,"""Genesee, (MI)""",288.5
26051,"""Gladwin, (MI)""",281.9
26057,"""Gratiot, (MI)""",272.7
26059,"""Hillsdale, (MI)""",264
26063,"""Huron, (MI)""",262.1
26065,"""Ingham, (MI)""",209.6
26067,"""Ionia, (MI)""",222.6
26069,"""Iosco, (MI)""",291.5
26073,"""Isabella, (MI)""",241.3
26075,"""Jackson, (MI)""",271.4
26077,"""Kalamazoo, (MI)""",208.6
26081,"""Kent, (MI)""",212.7
26085,"""Lake, (MI)""",234.2
26087,"""Lapeer, (MI)""",263.9
26091,"""Lenawee, (MI)""",266.9
26093,"""Livingston, (MI)""",226.9
26099,"""Macomb, (MI)""",252.2
26101,"""Manistee, (MI)""",216.3
26105,"""Mason, (MI)""",231.7
26107,"""Mecosta, (MI)""",245.9
26111,"""Midland, (MI)""",200
26113,"""Missaukee, (MI)""",255.7
26115,"""Monroe, (MI)""",246.8
26117,"""Montcalm, (MI)""",232.7
26121,"""Muskegon, (MI)""",221.3
26123,"""Newaygo, (MI)""",225.1
26125,"""Oakland, (MI)""",237.6
26127,"""Oceana, (MI)""",228.9
26129,"""Ogemaw, (MI)""",281.3
26133,"""Osceola, (MI)""",244.7
26139,"""Ottawa, (MI)""",190.2
26143,"""Roscommon, (MI)""",277.5
26145,"""Saginaw, (MI)""",229.2
26147,"""St. Clair, (MI)""",271.1
26149,"""St. Joseph, (MI)""",252.4
26151,"""Sanilac, (MI)""",271.1
26155,"""Shiawassee, (MI)""",272.9
26157,"""Tuscola, (MI)""",252.8
26159,"""Van Buren, (MI)""",258.9
26161,"""Washtenaw, (MI)""",206.3
26163,"""Wayne, (MI)""",306.8
26165,"""Wexford, (MI)""",223.7
39001,"""Adams, (OH)""",290.6
39003,"""Allen, (OH)""",260.5
39005,"""Ashland, (OH)""",244.9
39007,"""Ashtabula, (OH)""",274.1
39009,"""Athens, (OH)""",227.3
39011,"""Auglaize, (OH)""",263.1
39013,"""Belmont, (OH)""",269.8
39015,"""Brown, (OH)""",275.2
39017,"""Butler, (OH)""",231.4
39019,"""Carroll, (OH)""",252.6
39021,"""Champaign, (OH)""",245.1
39023,"""Clark, (OH)""",283.6
39025,"""Clermont, (OH)""",227.9
39027,"""Clinton, (OH)""",260.6
39029,"""Columbiana, (OH)""",258.6
39031,"""Coshocton, (OH)""",244.1
39033,"""Crawford, (OH)""",276.3
39035,"""Cuyahoga, (OH)""",255.4
39037,"""Darke, (OH)""",262.9
39039,"""Defiance, (OH)""",236.8
39041,"""Delaware, (OH)""",187.5
39043,"""Erie, (OH)""",243.7
39045,"""Fairfield, (OH)""",234.7
39047,"""Fayette, (OH)""",313.8
39049,"""Franklin, (OH)""",232.8
39051,"""Fulton, (OH)""",253.5
39053,"""Gallia, (OH)""",301
39055,"""Geauga, (OH)""",183.9
39057,"""Greene, (OH)""",227.9
39059,"""Guernsey, (OH)""",278.1
39061,"""Hamilton, (OH)""",241.5
39063,"""Hancock, (OH)""",229.6
39065,"""Hardin, (OH)""",256.5
39067,"""Harrison, (OH)""",274.5
39069,"""Henry, (OH)""",235.7
39071,"""Highland, (OH)""",257.4
39073,"""Hocking, (OH)""",261.9
39075,"""Holmes, (OH)""",238.8
39077,"""Huron, (OH)""",270
39079,"""Jackson, (OH)""",315.6
39081,"""Jefferson, (OH)""",301.2
39083,"""Knox, (OH)""",240.6
39085,"""Lake, (OH)""",232.5
39087,"""Lawrence, (OH)""",296.3
39089,"""Licking, (OH)""",231.2
39091,"""Logan, (OH)""",257.7
39093,"""Lorain, (OH)""",214.8
39095,"""Lucas, (OH)""",282
39097,"""Madison, (OH)""",228.4
39099,"""Mahoning, (OH)""",278.5
39101,"""Marion, (OH)""",273.6
39103,"""Medina, (OH)""",208.3
39105,"""Meigs, (OH)""",261.2
39107,"""Mercer, (OH)""",294.8
39109,"""Miami, (OH)""",266
39111,"""Monroe, (OH)""",228.8
39113,"""Montgomery, (OH)""",259.9
39115,"""Morgan, (OH)""",215.4
39117,"""Morrow, (OH)""",234.7
39119,"""Muskingum, (OH)""",229.5
39121,"""Noble, (OH)""",192.9
39123,"""Ottawa, (OH)""",254
39125,"""Paulding, (OH)""",237.5
39127,"""Perry, (OH)""",274.2
39129,"""Pickaway, (OH)""",260.9
39131,"""Pike, (OH)""",286.3
39133,"""Portage, (OH)""",261.8
39135,"""Preble, (OH)""",294.3
39137,"""Putnam, (OH)""",232.7
39139,"""Richland, (OH)""",267.8
39141,"""Ross, (OH)""",235.9
39143,"""Sandusky, (OH)""",251.7
39145,"""Scioto, (OH)""",319.9
39147,"""Seneca, (OH)""",284.7
39149,"""Shelby, (OH)""",268.3
39151,"""Stark, (OH)""",236.7
39153,"""Summit, (OH)""",238.9
39155,"""Trumbull, (OH)""",273.3
39157,"""Tuscarawas, (OH)""",244
39159,"""Union, (OH)""",238.1
39161,"""Van Wert, (OH)""",241.5
39163,"""Vinton, (OH)""",243.9
39165,"""Warren, (OH)""",219.3
39167,"""Washington, (OH)""",210.5
39169,"""Wayne, (OH)""",235.1
39171,"""Williams, (OH)""",232.8
39173,"""Wood, (OH)""",263.6
39175,"""Wyandot, (OH)""",246.1
54007,"""Braxton, (WV)""",220.7
54011,"""Cabell, (WV)""",248.1
54013,"""Calhoun, (WV)""",242.2
54015,"""Clay, (WV)""",256.4
54017,"""Doddridge, (WV)""",226.8
54021,"""Gilmer, (WV)""",267
54035,"""Jackson, (WV)""",258.8
54051,"""Marshall, (WV)""",245.2
54053,"""Mason, (WV)""",259.2
54069,"""Ohio, (WV)""",247.4
54073,"""Pleasants, (WV)""",250.4
54079,"""Putnam, (WV)""",254.8
54085,"""Ritchie, (WV)""",250.2
54087,"""Roane, (WV)""",256
54095,"""Tyler, (WV)""",230
54103,"""Wetzel, (WV)""",260.7
54105,"""Wirt, (WV)""",257.9
54107,"""Wood, (WV)""",259.7
12011,"""Broward, (FL)""",209.6
12085,"""Martin, (FL)""",163.1
12086,"""Miami-Dade, (FL)""",200.7
12099,"""Palm Beach, (FL)""",170
12111,"""St. Lucie, (FL)""",189.1
24037,"""St. Mary's, (MD)""",217.9
24039,"""Somerset, (MD)""",335.8
24047,"""Worcester, (MD)""",241.3
37001,"""Alamance, (NC)""",226
37007,"""Anson, (NC)""",272.1
37013,"""Beaufort, (NC)""",230.7
37015,"""Bertie, (NC)""",246.1
37017,"""Bladen, (NC)""",261.8
37019,"""Brunswick, (NC)""",194.2
37025,"""Cabarrus, (NC)""",206.5
37029,"""Camden, (NC)""",232.5
37031,"""Carteret, (NC)""",230.8
37033,"""Caswell, (NC)""",223.6
37037,"""Chatham, (NC)""",154.3
37041,"""Chowan, (NC)""",249
37047,"""Columbus, (NC)""",321.8
37049,"""Craven, (NC)""",218.4
37051,"""Cumberland, (NC)""",237.1
37053,"""Currituck, (NC)""",223.4
37055,"""Dare, (NC)""",216.9
37057,"""Davidson, (NC)""",227.3
37059,"""Davie, (NC)""",202.1
37061,"""Duplin, (NC)""",231.4
37063,"""Durham, (NC)""",169.5
37065,"""Edgecombe, (NC)""",294
37067,"""Forsyth, (NC)""",209.1
37069,"""Franklin, (NC)""",225.9
37073,"""Gates, (NC)""",238.5
37077,"""Granville, (NC)""",196.8
37079,"""Greene, (NC)""",251.6
37081,"""Guilford, (NC)""",194.7
37083,"""Halifax, (NC)""",259.4
37085,"""Harnett, (NC)""",229.3
37091,"""Hertford, (NC)""",228.7
37093,"""Hoke, (NC)""",257
37095,"""Hyde, (NC)""",224
37101,"""Johnston, (NC)""",220.5
37103,"""Jones, (NC)""",232.9
37105,"""Lee, (NC)""",213.6
37107,"""Lenoir, (NC)""",303.5
37117,"""Martin, (NC)""",273.3
37123,"""Montgomery, (NC)""",225.5
37125,"""Moore, (NC)""",174.8
37127,"""Nash, (NC)""",259.3
37129,"""New Hanover, (NC)""",194.9
37131,"""Northampton, (NC)""",218.5
37133,"""Onslow, (NC)""",241.8
37135,"""Orange, (NC)""",137
37137,"""Pamlico, (NC)""",220.7
37139,"""Pasquotank, (NC)""",278.1
37141,"""Pender, (NC)""",224.1
37143,"""Perquimans, (NC)""",265.6
37145,"""Person, (NC)""",209.9
37147,"""Pitt, (NC)""",230.6
37151,"""Randolph, (NC)""",248.7
37153,"""Richmond, (NC)""",310.9
37155,"""Robeson, (NC)""",295.4
37157,"""Rockingham, (NC)""",240.6
37159,"""Rowan, (NC)""",248.6
37163,"""Sampson, (NC)""",241.5
37165,"""Scotland, (NC)""",274.4
37167,"""Stanly, (NC)""",262.9
37169,"""Stokes, (NC)""",223.6
37177,"""Tyrrell, (NC)""",241.3
37179,"""Union, (NC)""",176.9
37181,"""Vance, (NC)""",252.7
37183,"""Wake, (NC)""",176.1
37185,"""Warren, (NC)""",241.1
37187,"""Washington, (NC)""",246.8
37191,"""Wayne, (NC)""",283.9
37195,"""Wilson, (NC)""",248.3
45015,"""Berkeley, (SC)""",194.3
45019,"""Charleston, (SC)""",190.3
45025,"""Chesterfield, (SC)""",303
45027,"""Clarendon, (SC)""",257
45031,"""Darlington, (SC)""",368.4
45033,"""Dillon, (SC)""",326.7
45035,"""Dorchester, (SC)""",208.5
45041,"""Florence, (SC)""",315
45043,"""Georgetown, (SC)""",243
45051,"""Horry, (SC)""",230.7
45055,"""Kershaw, (SC)""",223.8
45061,"""Lee, (SC)""",393.9
45067,"""Marion, (SC)""",368.4
45069,"""Marlboro, (SC)""",381
45085,"""Sumter, (SC)""",240.1
45089,"""Williamsburg, (SC)""",259.1
51001,"""Accomack, (VA)""",276.8
51003,"""Albemarle, (VA)""",153.9
51005,"""Alleghany, (VA)""",266.4
51007,"""Amelia, (VA)""",254
51009,"""Amherst, (VA)""",234.7
51011,"""Appomattox, (VA)""",252.9
51015,"""Augusta, (VA)""",182.5
51017,"""Bath, (VA)""",218.3
51019,"""Bedford County, (VA)""",217.1
51023,"""Botetourt, (VA)""",213.8
51025,"""Brunswick, (VA)""",303
51029,"""Buckingham, (VA)""",200.5
51031,"""Campbell, (VA)""",222.9
51033,"""Caroline, (VA)""",223.9
51036,"""Charles City, (VA)""",212.7
51037,"""Charlotte, (VA)""",257.7
51041,"""Chesterfield, (VA)""",203.7
51045,"""Craig, (VA)""",190.4
51049,"""Cumberland, (VA)""",197.2
51053,"""Dinwiddie, (VA)""",218.5
51057,"""Essex, (VA)""",235.1
51063,"""Floyd, (VA)""",203.3
51065,"""Fluvanna, (VA)""",183.1
51067,"""Franklin County, (VA)""",204.9
51073,"""Gloucester, (VA)""",229
51075,"""Goochland, (VA)""",200.1
51079,"""Greene, (VA)""",208.4
51081,"""Greensville, (VA)""",368.3
51083,"""Halifax, (VA)""",249.4
51085,"""Hanover, (VA)""",201.3
51087,"""Henrico, (VA)""",198.9
51089,"""Henry, (VA)""",223.9
51093,"""Isle of Wight, (VA)""",213.5
51095,"""James City, (VA)""",166.7
51097,"""King and Queen, (VA)""",229.7
51099,"""King George, (VA)""",202.9
51101,"""King William, (VA)""",229.5
51103,"""Lancaster, (VA)""",259.3
51109,"""Louisa, (VA)""",211.4
51111,"""Lunenburg, (VA)""",286.3
51115,"""Mathews, (VA)""",226.9
51117,"""Mecklenburg, (VA)""",261.8
51119,"""Middlesex, (VA)""",232.7
51121,"""Montgomery, (VA)""",196.6
51125,"""Nelson, (VA)""",205.8
51127,"""New Kent, (VA)""",210.9
51131,"""Northampton, (VA)""",247.6
51133,"""Northumberland, (VA)""",232.4
51135,"""Nottoway, (VA)""",325.8
51137,"""Orange, (VA)""",197.7
51141,"""Patrick, (VA)""",250.2
51143,"""Pittsylvania, (VA)""",225.4
51145,"""Powhatan, (VA)""",196.1
51147,"""Prince Edward, (VA)""",266.8
51149,"""Prince George, (VA)""",177.1
51159,"""Richmond County, (VA)""",245.5
51161,"""Roanoke County, (VA)""",200.7
51163,"""Rockbridge, (VA)""",193.2
51175,"""Southampton, (VA)""",242.8
51177,"""Spotsylvania, (VA)""",190.2
51181,"""Surry, (VA)""",212.2
51183,"""Sussex, (VA)""",254.9
51193,"""Westmoreland, (VA)""",226.1
51199,"""York, (VA)""",166.5
51530,"""Buena Vista, (VA)""",259.6
51540,"""Charlottesville, (VA)""",210.8
51550,"""Chesapeake, (VA)""",224.4
51570,"""Colonial Heights, (VA)""",249
51580,"""Covington, (VA)""",438.9
51590,"""Danville, (VA)""",344.5
51595,"""Emporia, (VA)""",374.5
51620,"""Franklin City, (VA)""",397.3
51630,"""Fredericksburg, (VA)""",204.4
51650,"""Hampton, (VA)""",236
51670,"""Hopewell, (VA)""",289.1
51678,"""Lexington, (VA)""",237.8
51680,"""Lynchburg, (VA)""",283.2
51690,"""Martinsville, (VA)""",507.5
51700,"""Newport News, (VA)""",240.6
51710,"""Norfolk, (VA)""",282.1
51730,"""Petersburg, (VA)""",350
51735,"""Poquoson, (VA)""",216.4
51740,"""Portsmouth, (VA)""",272.8
51750,"""Radford, (VA)""",263.4
51760,"""Richmond City, (VA)""",229.6
51770,"""Roanoke City, (VA)""",271.3
51775,"""Salem, (VA)""",247.6
51790,"""Staunton, (VA)""",251.8
51800,"""Suffolk, (VA)""",229.3
51810,"""Virginia Beach, (VA)""",198.3
51820,"""Waynesboro, (VA)""",240.8
51830,"""Williamsburg, (VA)""",163.2
54025,"""Greenbrier, (WV)""",253.9
54063,"""Monroe, (WV)""",243.9
10001,"""Kent, (DE)""",231.9
10003,"""New Castle, (DE)""",211.5
10005,"""Sussex, (DE)""",213.6
11001,"""District of Columbia, (DC)""",238
24001,"""Allegany, (MD)""",262.1
24003,"""Anne Arundel, (MD)""",221.4
24005,"""Baltimore County, (MD)""",239
24009,"""Calvert, (MD)""",224.5
24011,"""Caroline, (MD)""",256.4
24013,"""Carroll, (MD)""",224.7
24015,"""Cecil, (MD)""",272.7
24017,"""Charles, (MD)""",219.9
24019,"""Dorchester, (MD)""",277.1
24021,"""Frederick, (MD)""",200
24023,"""Garrett, (MD)""",265.2
24025,"""Harford, (MD)""",214.2
24027,"""Howard, (MD)""",159.6
24029,"""Kent, (MD)""",235.5
24031,"""Montgomery, (MD)""",137.9
24033,"""Prince George's, (MD)""",230.5
24035,"""Queen Anne's, (MD)""",209.5
24041,"""Talbot, (MD)""",195.3
24043,"""Washington, (MD)""",242.7
